token,loss
ðŁĺĺðŁĺĺ</w>,-1.2197246551513672
cn,-1.2198456525802612
demo,-1.2200722694396973
plush</w>,-1.2227840423583984
ðŁĴį</w>,-1.2254126071929932
le</w>,-1.2255555391311646
atio</w>,-1.226228952407837
avin,-1.2266408205032349
leash</w>,-1.2280458211898804
gracie</w>,-1.2281973361968994
clyde</w>,-1.2289817333221436
escape</w>,-1.2290520668029783
jess</w>,-1.2299140691757202
sam</w>,-1.2300212383270264
ðŁĳįðŁĳį,-1.230886697769165
opul,-1.2327064275741575
dash</w>,-1.2328953742980957
nomore,-1.2344369888305664
foster</w>,-1.235036015510559
asin</w>,-1.2380783557891846
berta</w>,-1.2388980388641355
terrible</w>,-1.2405370473861694
mals</w>,-1.2420154809951782
rele,-1.2423198223114014
dinger</w>,-1.2424721717834473
racing,-1.2428977489471436
depu,-1.2443857192993164
cute</w>,-1.2473171949386597
appen,-1.248760461807251
bulldog</w>,-1.2489579916000366
wal,-1.2526030540466309
hobbs</w>,-1.2541725635528564
abby,-1.2545796632766724
marley</w>,-1.2550586462020874
hind,-1.2551796436309814
gover</w>,-1.255560278892517
passi,-1.2563836574554443
carlo,-1.2564330101013184
tiz</w>,-1.2566081285476685
friedrich</w>,-1.2582178115844729
jesse,-1.2612781524658203
canine</w>,-1.265408277511597
somaliland</w>,-1.2656948566436768
cosmo</w>,-1.2667616605758667
laye,-1.26814603805542
ðŁį¦,-1.2681676149368286
visits</w>,-1.2688720226287842
ginger</w>,-1.269319772720337
sare,-1.2715047597885132
ac,-1.273153305053711
resting</w>,-1.276721477508545
ao</w>,-1.2784018516540527
wag,-1.2788357734680176
anat,-1.2793210744857788
fou,-1.279969334602356
bulldog,-1.2807127237319946
sittin</w>,-1.281914234161377
ðŁĳĩðŁĳĩ</w>,-1.2826323509216309
successfully</w>,-1.2828654050827026
casey</w>,-1.2830275297164917
catap,-1.2867677211761477
ugh</w>,-1.2876442670822144
awe</w>,-1.2882776260375977
hos,-1.2893189191818235
marath,-1.2954978942871094
arat</w>,-1.295503854751587
sakh</w>,-1.2965391874313354
pony,-1.2965900897979736
cont,-1.298490047454834
fanfest</w>,-1.2994141578674316
ruff</w>,-1.299908995628357
ather</w>,-1.3010698556900024
partially</w>,-1.3013159036636353
billy</w>,-1.301998734474182
seriously</w>,-1.30259907245636
owner</w>,-1.3041374683380127
owners</w>,-1.305397868156433
bes,-1.3062375783920288
jai</w>,-1.3063093423843384
gyllen,-1.3068959712982178
taun,-1.3081260919570925
palae,-1.3095452785491943
volk,-1.3105156421661377
ande</w>,-1.3110209703445437
upa</w>,-1.3115898370742798
