token,loss
motor</w>,-0.574926495552063
gtx</w>,-0.5750168561935425
alfa</w>,-0.5757397413253784
uber</w>,-0.5765392184257507
lac</w>,-0.5775687098503113
stalled</w>,-0.5777218341827393
s,-0.5779885053634644
elonmusk</w>,-0.5780032873153687
autoshow</w>,-0.5780695676803589
rsi</w>,-0.578115701675415
downing</w>,-0.5782439112663269
bir</w>,-0.5792392492294312
mcs</w>,-0.5807687044143677
conrad</w>,-0.580784797668457
gered</w>,-0.5810807943344116
elic</w>,-0.5813461542129517
suspec,-0.5834901332855225
oms</w>,-0.5843896269798279
ake,-0.5845918655395508
ðŁĴĥ</w>,-0.5848944187164307
cai,-0.5855081677436829
yan,-0.5860211253166199
xf</w>,-0.5862830281257629
bernar,-0.5879355669021606
nc,-0.588061511516571
cl,-0.5888639688491821
ntt</w>,-0.5907475352287292
vig</w>,-0.5919550657272339
nai,-0.5923566818237305
jas</w>,-0.5924984216690063
jah,-0.5930162072181702
sah</w>,-0.5933102369308472
qanda</w>,-0.5938470959663391
gap,-0.5938709378242493
lav,-0.5944269299507141
mper</w>,-0.5944327712059021
cir,-0.5944665670394897
mercedesbenz</w>,-0.595089316368103
mening,-0.5957843661308289
dom</w>,-0.5959910750389099
ece</w>,-0.5963011980056763
mund</w>,-0.5963680744171143
ris</w>,-0.596419095993042
marse,-0.5969744920730591
vulner,-0.597144603729248
carab,-0.5975720286369324
valet</w>,-0.5976455211639404
supercars</w>,-0.5977953672409058
depri,-0.5980286002159119
ðŁ¤ĺ</w>,-0.5983195900917053
itary</w>,-0.6003596186637878
ev</w>,-0.6031094193458557
ns,-0.6052436232566833
country,-0.6053743958473206
fiat</w>,-0.6063788533210754
cruis,-0.6069127917289734
honda</w>,-0.6086499691009521
tum</w>,-0.6091508269309998
ronal,-0.609178364276886
ym,-0.6099136471748352
these</w>,-0.6109989881515503
cau,-0.6114029288291931
icop,-0.6145274043083191
cal,-0.61466383934021
lar</w>,-0.6149078607559204
ğ,-0.6171794533729553
depu,-0.6179215312004089
cy,-0.6187856197357178
gli</w>,-0.6197147369384766
rss</w>,-0.6204080581665039
zah,-0.620576798915863
sna,-0.6212608218193054
ymc,-0.6218116879463196
hov</w>,-0.6227034330368042
competitor</w>,-0.6228964328765869
reimbur,-0.6232045292854309
r</w>,-0.6236434578895569
gging</w>,-0.6259506940841675
ðŁĳı</w>,-0.6260193586349487
sef</w>,-0.62659752368927
goin</w>,-0.6270490884780884
defic,-0.6287883520126343
apc</w>,-0.6294769048690796
kkkk,-0.629833459854126
inti,-0.6310062408447266
tc</w>,-0.6316404342651367
went</w>,-0.6322141885757446
kam</w>,-0.6326283812522888
vaz,-0.6329132914543152
ðŁİī,-0.6351686120033264
accommo,-0.6352003812789917
should</w>,-0.6359356641769409
shld</w>,-0.6360530257225037
sportscar</w>,-0.636211097240448
superst,-0.6363143920898438
tw,-0.63651442527771
infiniti</w>,-0.6365838050842285
brah,-0.6390247344970703
aha,-0.6391493678092957
ji,-0.6393415331840515
aad,-0.6398460268974304
curved</w>,-0.6403843760490417
out,-0.6410318613052368
mopar</w>,-0.6411402821540833
azu,-0.6414527893066406
hua</w>,-0.6418172717094421
jha</w>,-0.6439287066459656
annis</w>,-0.6453924775123596
ped</w>,-0.6466108560562134
ĉ,-0.6467304229736328
jl,-0.6471010446548462
delux,-0.6485188603401184
rollin</w>,-0.6501160860061646
loved</w>,-0.6508391499519348
turbo</w>,-0.6509029269218445
ans</w>,-0.6514173150062561
matty</w>,-0.6535276770591736
arec,-0.6537593007087708
accelerate</w>,-0.6543797254562378
senna</w>,-0.6548004150390625
grabs</w>,-0.6550479531288147
kac,-0.6556039452552795
dorsey</w>,-0.6562002301216125
goooo</w>,-0.6571041345596313
vs,-0.6573055982589722
à¸Ļ,-0.657608687877655
autonews</w>,-0.659249484539032
hurd</w>,-0.6599441170692444
tg,-0.6607116460800171
xavier</w>,-0.6607323884963989
competitors</w>,-0.6609324216842651
peng,-0.6630169153213501
muen,-0.6631196737289429
maro,-0.6632227301597595
