token,loss
enroute</w>,-2.857893943786621
employed</w>,-2.8587684631347656
robles</w>,-2.860753536224365
barber</w>,-2.8622446060180664
camden,-2.863398313522339
buk</w>,-2.864524602890014
torpedo</w>,-2.86575984954834
shr,-2.867981195449829
ske,-2.870032787322998
áĥ,-2.8713598251342773
sindia</w>,-2.872637987136841
upper</w>,-2.8733584880828857
tiem,-2.876426696777344
ouk</w>,-2.878148317337036
zano</w>,-2.878489255905152
delay</w>,-2.878713369369507
apprenticeships</w>,-2.8839213848114014
itc</w>,-2.885650157928467
unl</w>,-2.886723518371582
unra,-2.8873884677886963
radi,-2.8903329372406006
replies</w>,-2.8915562629699707
histor,-2.8934075832366943
escar,-2.898388385772705
oler,-2.900026798248291
tiv,-2.900217771530152
sofi,-2.9006426334381104
harrogate</w>,-2.901064872741699
toire</w>,-2.9025590419769287
faw,-2.9033000469207764
adu,-2.904114246368408
zlat,-2.9055368900299072
licensing</w>,-2.9058074951171875
trigge,-2.907026052474976
transi,-2.9095730781555176
advancing</w>,-2.9100663661956787
benton</w>,-2.911252737045288
loch,-2.911261558532715
monthsary</w>,-2.9160315990448
pledges</w>,-2.918355941772461
Ć,-2.91854190826416
jax,-2.919098377227783
ðŁĴļ,-2.920400381088257
alexandria</w>,-2.9212801456451416
reason,-2.921893358230591
instead</w>,-2.924744367599488
redneck</w>,-2.926069498062134
supplier</w>,-2.9291796684265137
stravel</w>,-2.930992126464844
commercial</w>,-2.932009696960449
after</w>,-2.9364233016967773
mwc</w>,-2.937314748764038
nca,-2.938227891921997
flawless</w>,-2.9387481212615967
wj,-2.9393422603607178
deploying</w>,-2.9411656856536865
oneill</w>,-2.943838119506836
peep</w>,-2.9449574947357178
stretches</w>,-2.945509195327759
filmmaking</w>,-2.9459402561187744
accol,-2.9463367462158203
motorway</w>,-2.94769287109375
coys</w>,-2.949262857437134
luv,-2.9501595497131348
confederation</w>,-2.953327178955078
sphe,-2.953831672668457
hall,-2.957693099975586
paramedics</w>,-2.9641029834747314
âĿ¤ï¸ı</w>,-2.9671120643615723
ecc</w>,-2.9674510955810547
esse</w>,-2.967860460281372
adon,-2.9691734313964844
flo</w>,-2.9717371463775635
udaipur</w>,-2.976550817489624
itarian</w>,-2.9775421619415283
suc,-2.9804835319519043
stands</w>,-2.9817094802856445
igans</w>,-2.984290838241577
active</w>,-2.9882168769836426
articles</w>,-2.989877223968506
muham,-2.992180109024048
ellip,-2.995030403137207
factory,-2.9967691898345947
ucd,-2.997825860977173
bigre,-2.9995923042297363
